"","year","time.oa","launches.oa","satellites.oa","debris.oa","runaway.oa","kessler.oa","fleet_flowv.oa","fleet_pv.oa","fleet_vfn_path.oa","collision_rate.oa","returns.oa","costs.oa","start_time.oa","R_frac.oa","R_start_year.oa","time.opt","launches.opt","satellites.opt","debris.opt","runaway.opt","kessler.opt","fleet_flowv.opt","fleet_pv.opt","fleet_vfn_path.opt","collision_rate.opt","returns.opt","costs.opt","start_time.opt","R_frac.opt","R_start_year.opt","X","payloads_in_orbit","launch_successes","payloads_decayed","launch_failures","num_destr_asat","num_destr_satsat","num_destr_debsat","debris","risk.x","tot_rev","tot_cost","r_s","r_s_raw","risk.y","share_in_LEO","Ft_Ft","implied_r"
"49",2006,1,64,81,4019,"no","no",-95.4997160704145,-95.4997160704145,7353.54414202895,0.0167974059243019,1,2.75780806360023,0,0,2029,1,0,81,4019,"no","no",81,81,18563.0642584358,0.0167974059243019,1,2.75780806360023,0,0,2029,49,1881,43,18,21,0,0,0,4019,4.1071734234289,70.44,161.019,0.437463901775567,0.437463901775567,0.00218350527561345,0.449275362318841,1.20646016903435,0.435280396499953
"50",2006,1,64,81,4019,"no","no",-95.4997160704145,-95.4997160704145,7353.54414202895,0.0167974059243019,1,2.75780806360023,0,0,2029,1,0,4417.93157186711,12540286.5645755,"yes","no",4417.93157186711,4417.93157186711,-4226581.46001204,1231.87145733279,1,2.75780806360023,-1,0,2029,49,1881,43,18,21,0,0,0,4019,4.1071734234289,70.44,161.019,0.437463901775567,0.437463901775567,0.00218350527561345,0.449275362318841,1.20646016903435,0.435280396499953
"51",2007,2,0,1492.2932450886,2348.33644896636,"yes","no",1564.95885881168,1490.43700839207,14465.3278433018,2.95874500396911,1.04869392390687,1.98367404883589,0,0,2029,2,0,1428.2932450886,2068.01918099763,"yes","no",1497.84244768164,1426.51661683966,19442.1765965135,2.703960980882,1.04869392390687,1.98367404883589,0,0,2029,50,1918,59,22,6,1,0,0,6542,4.7396772164971,73.868,185.503,0.39820380263392,0.39820380263392,0.00247115600443019,0.574468085106383,1.15205658959502,0.395732646629489
"52",2007,2,0,1492.2932450886,2348.33644896636,"yes","no",1564.95885881168,1490.43700839207,14465.3278433018,2.95874500396911,1.04869392390687,1.98367404883589,0,0,2029,2,0,4430.23117663767,12580144.7901972,"yes","no",4645.95651644271,4424.7204918502,-4875519.57843253,1238.61158627857,1.04869392390687,1.98367404883589,-1,0,2029,50,1918,59,22,6,1,0,0,6542,4.7396772164971,73.868,185.503,0.39820380263392,0.39820380263392,0.00247115600443019,0.574468085106383,1.15205658959502,0.395732646629489
"53",2008,3,0,2789.86440766617,2947.0748035683,"yes","no",3386.33456637503,3071.50527562361,22024.1376231587,10.2294101828509,1.21379897785349,1.98353208404316,0,0,2029,3,0,4435.60598757835,12635056.0930623,"yes","no",5383.93401388343,4883.38686066524,-4287821.63246651,1244.62744778136,1.21379897785349,1.98353208404316,-1,0,2029,51,1957,59,20,6,1,0,0,6933,5.08921643427632,85.504,169.996,0.502976540624485,0.502976540624485,0.00260051938389183,0.517647058823529,0.916405664598416,0.500376021240594
"54",2008,3,0,2789.86440766617,2947.0748035683,"yes","no",3386.33456637503,3071.50527562361,22024.1376231587,10.2294101828509,1.21379897785349,1.98353208404316,0,0,2029,3,0,2728.23656809155,2662.78907514248,"yes","no",3311.53075769205,3003.65601604721,18849.0146199959,9.76760387429313,1.21379897785349,1.98353208404316,0,0,2029,51,1957,59,20,6,1,0,0,6933,5.08921643427632,85.504,169.996,0.502976540624485,0.502976540624485,0.00260051938389183,0.517647058823529,0.916405664598416,0.500376021240594
"55",2009,4,0,4037.30597387762,5964.53873403413,"yes","no",5333.7832755402,4607.52253582999,29447.4696963983,21.5796340602082,1.32112436115843,1.56729131175468,0,0,2029,4,0.000109465364609207,3978.17164626155,5566.97123788073,"yes","no",5255.65930318177,4540.03611116015,16314.3433890968,20.9214916423568,1.32112436115843,1.56729131175468,0,0,2029,52,2008,72,21,5,0,1,0,9175,5.76191251482962,93.055,137.815,0.675216776112905,0.675216776112905,0.00286947834403866,0.591836734693878,0.810695545777548,0.672347297768866
"56",2009,4,0,4037.30597387762,5964.53873403413,"yes","no",5333.7832755402,4607.52253582999,29447.4696963983,21.5796340602082,1.32112436115843,1.56729131175468,0,0,2029,4,77,4434.98623030566,12693651.1162147,"yes","no",5738.4869192539,4957.12075953257,-4242219.79263113,1249.235661041,1.32112436115843,1.56729131175468,-1,0,2029,52,2008,72,21,5,0,1,0,9175,5.76191251482962,93.055,137.815,0.675216776112905,0.675216776112905,0.00286947834403866,0.591836734693878,0.810695545777548,0.672347297768866
"57",2010,5,0,5232.33900933744,12319.9016726609,"yes","no",7540.24322597733,6203.37676254427,36858.175898306,36.8274705554269,1.44108461101647,2.08986371379898,0,0,2029,5,0,5175.80529261518,11686.0336958505,"yes","no",7458.77335680533,6136.3512995555,10873.8357782677,35.9714044800737,1.44108461101647,2.08986371379898,0,0,2029,53,2033,60,35,6,0,0,0,9518,5.69780954361475,101.507,136.162,0.745486993434292,0.745486993434292,0.00280266086749373,0.511904761904762,0.988005659761274,0.742684332566798
"58",2010,5,0,5232.33900933744,12319.9016726609,"yes","no",7540.24322597733,6203.37676254427,36858.175898306,36.8274705554269,1.44108461101647,2.08986371379898,0,0,2029,1,0,5232.33900933744,12319.9016726609,"yes","no",5232.33900933744,5232.33900933744,6959.38381330756,36.8274705554269,1.44108461101647,2.08986371379898,4,0,2029,53,2033,60,35,6,0,0,0,9518,5.69780954361475,101.507,136.162,0.745486993434292,0.745486993434292,0.00280266086749373,0.511904761904762,0.988005659761274,0.742684332566798
"59",2010,5,0,5232.33900933744,12319.9016726609,"yes","no",7540.24322597733,6203.37676254427,36858.175898306,36.8274705554269,1.44108461101647,2.08986371379898,0,0,2029,5,77,4506.93191329803,12746955.6565785,"yes","no",6333.95071719028,5210.95693024226,-4438676.61366551,1274.21803418756,1.44108461101647,2.08986371379898,-1,0,2029,53,2033,60,35,6,0,0,0,9518,5.69780954361475,101.507,136.162,0.745486993434292,0.745486993434292,0.00280266086749373,0.511904761904762,0.988005659761274,0.742684332566798
"60",2011,6,6.37163623196102e-07,6372.93617980783,25015.8121472836,"yes","no",9847.10922364333,7715.46774079746,44082.8584961183,56.2112922043235,1.54514480408859,2.15786484951732,0,0,2029,6,77,4552.33527856576,12899974.6501132,"yes","no",6867.86160873222,5381.14927812586,-4616236.8886393,1300.01737507707,1.54514480408859,2.15786484951732,-1,0,2029,54,2063,67,37,9,0,0,0,9662,5.77111052579584,108.839,166.985,0.651789082851753,0.651789082851753,0.00279743602801543,0.540816326530612,1.2263700591942,0.648991646823738
"61",2011,6,6.37163623196102e-07,6372.93617980783,25015.8121472836,"yes","no",9847.10922364333,7715.46774079746,44082.8584961183,56.2112922043235,1.54514480408859,2.15786484951732,0,0,2029,2,0,6372.93617980783,25015.8121472836,"yes","no",6683.25944921074,6365.00899924833,2400.22348826563,56.2112922043235,1.54514480408859,2.15786484951732,4,0,2029,54,2063,67,37,9,0,0,0,9662,5.77111052579584,108.839,166.985,0.651789082851753,0.651789082851753,0.00279743602801543,0.540816326530612,1.2263700591942,0.648991646823738
"62",2011,6,6.37163623196102e-07,6372.93617980783,25015.8121472836,"yes","no",9847.10922364333,7715.46774079746,44082.8584961183,56.2112922043235,1.54514480408859,2.15786484951732,0,0,2029,6,3.48746840582006,6319.10793137581,23950.3977661126,"yes","no",9756.41130115358,7644.40354528242,6011.62801852531,55.1307723503461,1.54514480408859,2.15786484951732,0,0,2029,54,2063,67,37,9,0,0,0,9662,5.77111052579584,108.839,166.985,0.651789082851753,0.651789082851753,0.00279743602801543,0.540816326530612,1.2263700591942,0.648991646823738
"63",2012,7,0,7456.90703741268,48916.9513044992,"yes","no",12126.4721910225,9048.96025582686,50971.7776757816,80.6141782887563,1.62620670073822,2.73480976717774,0,0,2029,3,0,7456.90703677552,48916.9513017084,"yes","no",9051.18613918664,8209.69264325319,-3806.61227790495,80.6141782752798,1.62620670073822,2.73480976717774,4,0,2029,55,2095,63,31,6,0,0,0,9427,5.66013796698894,114.545,186.885,0.612917034539958,0.612917034539958,0.00270173649975606,0.514851485148515,1.11917238075276,0.610215298040202
"64",2012,7,0,7456.90703741268,48916.9513044992,"yes","no",12126.4721910225,9048.96025582686,50971.7776757816,80.6141782887563,1.62620670073822,2.73480976717774,0,0,2029,7,0,4571.28813096233,13108670.4957317,"yes","no",7433.85938957602,5547.26033293339,-4740512.3902317,1322.91938695388,1.62620670073822,2.73480976717774,-1,0,2029,55,2095,63,31,6,0,0,0,9427,5.66013796698894,114.545,186.885,0.612917034539958,0.612917034539958,0.00270173649975606,0.514851485148515,1.11917238075276,0.610215298040202
"65",2012,7,0,7456.90703741268,48916.9513044992,"yes","no",12126.4721910225,9048.96025582686,50971.7776757816,80.6141782887563,1.62620670073822,2.73480976717774,0,0,2029,7,0,7409.3988578231,47072.7475170623,"yes","no",12049.214071034,8991.30905717628,-527.743253813468,79.3052908904523,1.62620670073822,2.73480976717774,0,0,2029,55,2095,63,31,6,0,0,0,9427,5.66013796698894,114.545,186.885,0.612917034539958,0.612917034539958,0.00270173649975606,0.514851485148515,1.11917238075276,0.610215298040202
