"","x"
"payloads_decayed",6.37098355474008
"debris",0.477010785655704
"launch_successes",2.06515655423708
"num_destr_asat",247.699998490752
"SSfrags",14.9990194747289
"SDfrags",6.08304334761986
"D2",2.16119174224464e-05
