"","debris","launch_successes","num_destr_asat","SSfrags","SDfrags"
"145",0.529571053800908,4.64719521603266,143.629819140896,325.989918818893,1122.95903603047
"146",0.700370500157943,3.28426382023844,114.532913575183,344.719124664822,0
"147",0.698521099866747,3.3080855846343,114.572541986991,332.266460012908,0
"148",0.702935237746639,3.25131074167193,114.471871132721,341.063725258381,0
"149",0.52945458484157,4.64848800979428,143.635111663254,326.055960010884,1123.16970723884
"150",0.525588144713677,4.69140915005391,143.815445719189,252.476830647074,18641.1495786835
"151",0.525042164685287,4.6971925404557,143.833227434639,321.815001588687,876.63691382212
"152",0.699915893684326,3.29009163060337,114.54309942984,337.0040182907,0
"153",0.703388854449436,3.24544005409978,114.460598853052,325.513909070268,0
"154",0.698866079408225,3.30366307735336,114.565250918974,340.948589757306,0
"155",0.703007219887703,3.25035969146758,114.47019641108,333.934163974557,0
"156",0.525396567570468,4.69323816221095,143.819201192857,322.529410666918,896.172645996745
"157",0.706747316514245,3.20151105059513,114.405075052364,317.641743745333,0
"158",0.704129787327822,3.23601861053141,114.440877456253,336.363863592327,0
"159",0.706904379848529,3.19956520401659,114.400207206209,328.628723418916,0
"160",0.516643819050029,4.79161686408897,144.138056034903,334.134278252485,1143.49425458967
"161",0.70244875825353,3.2574156494412,114.484712333384,312.349696339971,0
"162",0.524875281650117,4.69914413608143,143.840644450038,302.720160571615,1130.71920067432
"163",0.707674414513906,3.18978160527221,114.377252509863,325.114842157929,0
"164",0.704588564963772,3.23014646682113,114.428588599436,332.090937598121,0
"165",0.704063574881274,3.23696080035412,114.442144860467,361.45132228897,0
"166",0.705914380575972,3.21325882971404,114.391470346935,330.918307936142,0
"167",0.695878315662494,3.34353982022405,114.583367052215,336.896742692758,0
"168",0.52733022410183,4.67163194936857,143.739560807238,321.731960771333,899.782659300327
"169",0.703076451551218,3.24950289666148,114.468282546314,341.037404891738,0
"170",0.702079249249051,3.26220882063852,114.493502574266,324.070314277728,0
"171",0.526506845252741,4.68085758377614,143.774077225165,324.048797219798,944.860589692758
"172",0.519789936840037,4.75621511729114,144.031802712804,332.063856237203,1138.86304500383
"173",0.52654593705568,4.68045028875844,143.772403935954,325.591994130678,984.802679131146
"174",0.523896974291537,4.70981929618398,143.889739834091,329.710271669527,1131.78281269201
"175",0.705290418667043,3.22115961600324,114.409399982071,322.20952653977,0
"176",0.701803106185685,3.26581427871604,114.499861264153,338.315394994901,0
"177",0.703407026355472,3.24534688681678,114.45941110593,360.223776797603,0
"178",0.523945200384818,4.70967769224707,143.87510259257,329.434366446983,1132.33733685375
"179",0.525193873786583,4.69551109588452,143.82722434524,322.730919953598,898.425029606556
"180",0.523406693703631,4.71521980094849,143.909511193011,297.437735537141,1132.65023859602
"181",0.525634912049715,4.69071998210076,143.809485691097,328.466925348124,1129.37672177081
"182",0.704694579128534,3.22878145373936,114.425760723755,329.024897576089,0
"183",0.698274394762206,3.31118715384361,114.577991067422,312.897507138119,0
"184",0.696953617736764,3.32841903455367,114.602879703536,337.836432719962,0
"185",0.703271602736319,3.24696835080526,114.463476573608,332.057018597633,0
"186",0.70368523655409,3.24160764617745,114.453104855864,316.065996035813,0
"187",0.706170542478728,3.20999296312575,114.384112970188,328.582803769546,0
"188",0.706673833153674,3.20370069283523,114.368823780971,353.405244900987,0
"189",0.702745510010077,3.25372482499003,114.476737255918,337.247263657614,0
"190",0.708979140075845,3.173275313365,114.336664141838,326.374638501991,0
"191",0.528973369453317,4.65375243067847,143.657708216694,301.845948946999,1124.03373274407
"192",0.523788136714337,4.71104260403833,143.893843388675,329.772061755087,1131.97416767426
"193",0.706487235718782,3.205983388243,114.374782035439,331.635810193186,0
"194",0.524523475369318,4.70304752448893,143.853300640263,323.965705401376,918.996368348446
"195",0.704066633055477,3.23679490705878,114.442717999127,329.260202815631,0
"196",0.70162967692032,3.2680525305053,114.503949418948,341.065623844337,0
"197",0.701841299775462,3.26528422817907,114.49914753243,328.97968570331,0
"198",0.701993863865921,3.26329386578479,114.495629989869,321.758113093439,0
"199",0.701128747356148,3.27448600752347,114.515746885837,340.088835433403,0
"200",0.521121213748105,4.74098272030822,143.98886637871,325.829499674906,916.43230697087
"201",0.524391000442654,4.70454970113988,143.857249918592,353.535970341094,823.647615914469
"202",0.695957961343818,3.34250355130281,114.581957609289,336.689868353588,0
"203",0.70804430681193,3.18510236712917,114.365913075744,326.708273052045,0
"204",0.526168078882633,4.68466681281112,143.789003362534,302.351468857119,1128.43814355626
"205",0.524947131408689,4.6983401550263,143.836794385751,326.176473742062,978.843660507364
"206",0.524132353308867,4.70744553122487,143.868209008154,324.447613787962,925.672839897924
"207",0.704546344432103,3.23072435117347,114.429534693149,341.643049834811,0
"208",0.706099032518378,3.21090374391946,114.386178129527,329.063941097605,0
"209",0.524018377623876,4.70885505304864,143.872350286327,329.39231216756,1132.21011228553
"210",0.699367924521504,3.29720948938982,114.554617708938,348.390470539282,0
"211",0.702619348124793,3.2553626604618,114.479785345596,342.521081913567,0
"212",0.706072334671616,3.21134196147483,114.386438961214,353.855436656742,0
"213",0.69915070281697,3.29990460284507,114.559744007873,322.460455502833,0
"214",0.699983758719754,3.289181845937,114.541795927173,328.963872020802,0
"215",0.700204227051467,3.28635801865902,114.536854826875,333.123863420927,0
"216",0.703990989512838,3.23772949654866,114.444892557927,322.160392221941,0
"217",0.531338378378379,4.62754140640669,143.548179445221,301.555719584392,1119.74069251781
"218",0.700849242909621,3.27810508634095,114.522067520519,345.972405384458,0
"219",0.70201251869622,3.26321154000384,114.494370794119,360.204974423726,0
"220",0.528236251675591,4.66154038721234,143.700367972988,321.258323344427,899.135523548314
"221",0.702455225568445,3.2574275591212,114.484064653124,333.233394409315,0
"222",0.705371062001242,3.22012457782557,114.407176451427,320.360717821898,0
"223",0.521937109659723,4.73174697785209,143.961056641939,324.746029395264,901.180869648212
"224",0.701896188593849,3.26459484998508,114.497747558052,332.481374000683,0
"225",0.701382819250847,3.27124276051481,114.509693503441,345.737091894879,0
"226",0.700706558037672,3.27985787971963,114.525748692936,326.183995530733,0
"227",0.5220707189184,4.73023197711087,143.956411523979,324.339886457171,893.647943308858
"228",0.702490212537673,3.25700253364725,114.483076733303,338.830994898854,0
"229",0.702209351061537,3.26060322222795,114.49000165183,338.75118874056,0
