"","time","launches","debris","satellites","value","risk","kessler","user_cost"
"79",79,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"80",80,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"81",81,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"82",82,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"83",83,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"84",84,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"85",85,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"86",86,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"87",87,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"88",88,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"89",89,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"90",90,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"91",91,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"92",92,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"93",93,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"94",94,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"95",95,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"96",96,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"97",97,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"98",98,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"99",99,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"100",100,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"101",101,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"102",102,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"103",103,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"104",104,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"105",105,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"106",106,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"107",107,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"108",108,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"109",109,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"110",110,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"111",111,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"112",112,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"113",113,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"114",114,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"115",115,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"116",116,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"117",117,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"118",118,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"119",119,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"120",120,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"121",121,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"122",122,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"123",123,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"124",124,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"125",125,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"126",126,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"127",127,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"128",128,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"129",129,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"130",130,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"131",131,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"132",132,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"133",133,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"134",134,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"135",135,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"136",136,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"137",137,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"138",138,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"139",139,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
