"","year","time.oa","launches.oa","satellites.oa","debris.oa","runaway.oa","kessler.oa","fleet_flowv.oa","fleet_pv.oa","fleet_vfn_path.oa","collision_rate.oa","returns.oa","costs.oa","start_time.oa","R_frac.oa","R_start_year.oa","time.opt","launches.opt","satellites.opt","debris.opt","runaway.opt","kessler.opt","fleet_flowv.opt","fleet_pv.opt","fleet_vfn_path.opt","collision_rate.opt","returns.opt","costs.opt","start_time.opt","R_frac.opt","R_start_year.opt","X","payloads_in_orbit","launch_successes","payloads_decayed","launch_failures","num_destr_asat","num_destr_satsat","num_destr_debsat","debris","risk.x","tot_rev","tot_cost","r_s","r_s_raw","risk.y","share_in_LEO","Ft_Ft","implied_r"
"49",2006,1,64,1881,4019,"yes","no",1704.50028392959,1704.50028392959,9671.9168932491,4.75053025179178,1,2.75780806360023,0,0,2029,1,0,1881,4019,"yes","no",1881,1881,20737.1568290045,4.75053025179178,1,2.75780806360023,0,0,2029,49,1881,43,18,21,0,0,0,4019,4.1071734234289,70.44,161.019,0.437463901775567,0.437463901775567,0.00218350527561345,0.449275362318841,1.20646016903435,0.435280396499953
"50",2006,1,64,1881,4019,"yes","no",1704.50028392959,1704.50028392959,9671.9168932491,4.75053025179178,1,2.75780806360023,0,0,2029,1,0,1283.55286781716,2609.87370195101,"no","no",1283.55286781716,1283.55286781716,15621.9246398294,2.20857149090802,1,2.75780806360023,-1,0,2029,49,1881,43,18,21,0,0,0,4019,4.1071734234289,70.44,161.019,0.437463901775567,0.437463901775567,0.00218350527561345,0.449275362318841,1.20646016903435,0.435280396499953
"51",2007,2,65,1877.92751677978,4669.65582655104,"yes","no",1840.43236321014,1614.41435369311,9923.93997337766,4.76656477126406,1.04869392390687,1.98367404883589,0,0,2029,2,0.128152269905968,1813.92751677978,4367.53291944597,"yes","no",1902.00055292232,1668.42153765116,21676.5989068727,4.4407767069235,1.04869392390687,1.98367404883589,0,0,2029,50,1918,59,22,6,1,0,0,6542,4.7396772164971,73.868,185.503,0.39820380263392,0.39820380263392,0.00247115600443019,0.574468085106383,1.15205658959502,0.395732646629489
"52",2007,2,65,1877.92751677978,4669.65582655104,"yes","no",1840.43236321014,1614.41435369311,9923.93997337766,4.76656477126406,1.04869392390687,1.98367404883589,0,0,2029,2,65,1238.78285646467,2398.5290764732,"no","no",1170.16524144016,1026.46073810541,16344.7109418444,2.0534403278858,1.04869392390687,1.98367404883589,-1,0,2029,50,1918,59,22,6,1,0,0,6542,4.7396772164971,73.868,185.503,0.39820380263392,0.39820380263392,0.00247115600443019,0.574468085106383,1.15205658959502,0.395732646629489
"53",2008,3,65,1875.94158798703,5307.74876224718,"yes","no",2148.08639654871,1652.88273049301,10553.7852054773,4.78731267645262,1.21379897785349,1.98353208404316,0,0,2029,3,49.5122335488164,1260.64991484984,2649.03217891505,"no","no",1431.96647427911,1101.85170381588,17214.4329210546,2.13325385820827,1.21379897785349,1.98353208404316,-1,0,2029,51,1957,59,20,6,1,0,0,6933,5.08921643427632,85.504,169.996,0.502976540624485,0.502976540624485,0.00260051938389183,0.517647058823529,0.916405664598416,0.500376021240594
"54",2008,3,65,1875.94158798703,5307.74876224718,"yes","no",2148.08639654871,1652.88273049301,10553.7852054773,4.78731267645262,1.21379897785349,1.98353208404316,0,0,2029,3,0,1749.5105462363,4648.86374051731,"no","no",2123.55411276552,1634.00593472262,22930.9083420495,4.15066133607948,1.21379897785349,1.98353208404316,0,0,2029,51,1957,59,20,6,1,0,0,6933,5.08921643427632,85.504,169.996,0.502976540624485,0.502976540624485,0.00260051938389183,0.517647058823529,0.916405664598416,0.500376021240594
"55",2009,4,77,1874.0015655442,5789.36944248134,"no","no",2355.10769008438,1589.63060839528,10950.00132819,4.80074296576312,1.32112436115843,1.56729131175468,0,0,2029,4,77,1687.38559181523,4737.3982850926,"no","no",2108.56478100973,1423.22116724831,24186.3075411809,3.87221441813337,1.32112436115843,1.56729131175468,0,0,2029,52,2008,72,21,5,0,1,0,9175,5.76191251482962,93.055,137.815,0.675216776112905,0.675216776112905,0.00286947834403866,0.591836734693878,0.810695545777548,0.672347297768866
"56",2009,4,77,1874.0015655442,5789.36944248134,"no","no",2355.10769008438,1589.63060839528,10950.00132819,4.80074296576312,1.32112436115843,1.56729131175468,0,0,2029,4,21.9087861338837,1266.2257028962,2773.82491283164,"no","no",1638.5041726624,1105.94364572527,17734.1949807036,2.15581904020358,1.32112436115843,1.56729131175468,-1,0,2029,52,2008,72,21,5,0,1,0,9175,5.76191251482962,93.055,137.815,0.675216776112905,0.675216776112905,0.00286947834403866,0.591836734693878,0.810695545777548,0.672347297768866
"57",2010,5,77,1884.11299916714,6064.46219885054,"no","no",2554.24674255332,1512.31911980287,10764.4640943974,4.8643926857947,1.44108461101647,2.08986371379898,0,0,2029,5,0.439840856011871,1704.59339275777,4906.75518553419,"no","no",2455.54409889875,1453.8792311707,21484.1318545576,3.95682027165994,1.44108461101647,2.08986371379898,0,0,2029,53,2033,60,35,6,0,0,0,9518,5.69780954361475,101.507,136.162,0.745486993434292,0.745486993434292,0.00280266086749373,0.511904761904762,0.988005659761274,0.742684332566798
"58",2010,5,77,1884.11299916714,6064.46219885054,"no","no",2554.24674255332,1512.31911980287,10764.4640943974,4.8643926857947,1.44108461101647,2.08986371379898,0,0,2029,1,0,1884.11299916714,6064.46219885054,"no","no",1884.11299916714,1884.11299916714,20642.3637842157,4.8643926857947,1.44108461101647,2.08986371379898,4,0,2029,53,2033,60,35,6,0,0,0,9518,5.69780954361475,101.507,136.162,0.745486993434292,0.745486993434292,0.00280266086749373,0.511904761904762,0.988005659761274,0.742684332566798
"59",2010,5,77,1884.11299916714,6064.46219885054,"no","no",2554.24674255332,1512.31911980287,10764.4640943974,4.8643926857947,1.44108461101647,2.08986371379898,0,0,2029,5,69.1890342072657,1243.99102116136,2591.97658996187,"no","no",1648.10066485574,975.807898781779,18287.6471555439,2.07656835120025,1.44108461101647,2.08986371379898,-1,0,2029,53,2033,60,35,6,0,0,0,9518,5.69780954361475,101.507,136.162,0.745486993434292,0.745486993434292,0.00280266086749373,0.511904761904762,0.988005659761274,0.742684332566798
"60",2011,6,77,1893.82703346694,6295.52604715437,"no","no",2760.08140719111,1433.49979397721,10953.7830408769,4.92431466774006,1.54514480408859,2.15786484951732,0,0,2029,6,49.8614538509838,1269.85175830715,2662.93553658169,"no","no",1854.51056770019,963.174676587608,19004.1676013206,2.16432020669507,1.54514480408859,2.15786484951732,-1,0,2029,54,2063,67,37,9,0,0,0,9662,5.77111052579584,108.839,166.985,0.651789082851753,0.651789082851753,0.00279743602801543,0.540816326530612,1.2263700591942,0.648991646823738
"61",2011,6,77,1893.82703346694,6295.52604715437,"no","no",2760.08140719111,1433.49979397721,10953.7830408769,4.92431466774006,1.54514480408859,2.15786484951732,0,0,2029,2,0.0260129540501453,1816.82703346694,5932.03442454359,"no","no",1905.24386956464,1671.26655224969,21620.7534214501,4.52727415523713,1.54514480408859,2.15786484951732,4,0,2029,54,2063,67,37,9,0,0,0,9662,5.77111052579584,108.839,166.985,0.651789082851753,0.651789082851753,0.00279743602801543,0.540816326530612,1.2263700591942,0.648991646823738
