"","npv_welfare_gain.rem","npv_welfare_gain.norem","start_year","year","npv_welfare_loss.norem","npv_welfare_loss.rem","coi_effect_of_removal","coi_effect_of_removal_pc"
"1",2283.25615946601,2307.6416160265,2020,2030,0,0,0,0
"2",2131.84913062973,2119.35376179783,2025,2030,188.287854228664,151.407028836277,-36.8808253923871,-1.61527322457821
"3",1957.19618383041,1949.08028766613,2030,2030,358.561328360368,326.059975635601,-32.5013527247663,-1.42346501902649
"4",2521.71667937471,2608.4581216883,2015,2030,-300.8165056618,-238.460519908703,62.3559857530972,2.731011388914
"5",2302.64374652506,2338.76960003996,2020,2031,0,0,0,0
"6",2137.66077273323,2144.26312507046,2025,2031,194.506474969498,164.982973791823,-29.5235011776749,-1.28215670453708
"7",2029.08173549885,1966.67484509664,2030,2031,372.094754943323,273.562011026202,-98.5327439171206,-4.27911369554311
"8",2561.76479428322,2654.04920723051,2015,2031,-315.279607190549,-259.121047758168,56.158559432381,2.43887312212888
"9",2333.73617660147,2379.69423396211,2020,2032,0,0,0,0
"10",2149.80999720694,2165.66904180299,2025,2032,214.025192159126,183.926179394536,-30.09901276459,-1.28973502088064
"11",2105.8483311468,1993.86657159635,2030,2032,385.827662365764,227.887845454676,-157.939816911089,-6.76768087561166
"12",2609.24259706574,2704.59346945924,2015,2032,-324.89923549713,-275.506420464266,49.3928150328638,2.11646952762212
"13",2352.20964445141,2407.71056152126,2020,2033,0,0,0,0
"14",2144.93495594085,2169.59688109028,2025,2033,238.113680430978,207.274688510564,-30.8389919204137,-1.31106476810684
"15",2071.06541983032,1968.1690459335,2030,2033,439.54151558776,281.144224621099,-158.397290966661,-6.73397846745089
"16",2637.8699753192,2737.61855572149,2015,2033,-329.90799420023,-285.66033086779,44.2476633324409,1.88111053097737
"17",2383.83901568244,2451.185965491,2020,2034,0,0,0,0
"18",2154.36384369174,2187.13402907197,2025,2034,264.051936419036,229.475171990708,-34.5767644283283,-1.45046558097505
"19",2097.16178117526,2020.52681964187,2030,2034,430.659145849135,286.677234507184,-143.981911341951,-6.03991756132625
"20",2680.8229102586,2777.97714501676,2015,2034,-326.791179525761,-296.983894576154,29.807284949607,1.25039001180513
"21",2417.89307219465,2496.090296661,2020,2035,0,0,0,0
"22",2168.35246236804,2210.85797131387,2025,2035,285.232325347125,249.540609826609,-35.6917155205151,-1.4761494596665
"23",2100.65368351759,2037.63685056669,2030,2035,458.453446094306,317.23938867706,-141.214057417247,-5.84037644349057
"24",1872.82987987942,1866.65531844611,2035,2035,629.434978214883,545.063192315224,-84.3717858996595,-3.48947548052974
"25",2723.40080685372,2817.12769075691,2015,2035,-321.037394095914,-305.507734659068,15.5296594368465,0.642280653988999
"26",2461.86122732412,2548.12574549469,2020,2036,0,0,0,0
"27",2193.46484188939,2244.92476057941,2025,2036,303.200984915287,268.396385434732,-34.8045994805552,-1.41375147771369
"28",2108.159962309,2064.83932290952,2030,2036,483.286422585177,353.701265015119,-129.585157570059,-5.26370683009249
"29",1925.60269473721,1891.79530700305,2035,2036,656.330438491647,536.258532586912,-120.071905904735,-4.87728165064953
"30",2771.70728055638,2869.57889053918,2015,2036,-321.453145044486,-309.846053232263,11.6070918122227,0.47147628320378
"31",2490.96765361904,2583.48203031922,2020,2037,0,0,0,0
"32",2209.09957111771,2268.7166274513,2025,2037,314.765402867923,281.86808250133,-32.8973203665923,-1.32066429360482
"33",2100.27714376934,2068.97738986677,2030,2037,514.504640452455,390.690509849695,-123.81413060276,-4.97052341979933
"34",2001.70572172763,1903.44538658691,2035,2037,680.03664373231,489.261931891403,-190.774711840907,-7.65865873704692
"35",2865.87257839361,2969.32528751955,2015,2037,-385.843257200329,-374.904924774577,10.9383324257524,0.439119809920473
"36",2527.70237584626,2626.23284339599,2020,2038,0,0,0,0
"37",2236.92268551298,2304.49110637476,2025,2038,321.74173702123,290.779690333283,-30.9620466879469,-1.2249087148791
"38",2098.68945941099,2079.59396721784,2030,2038,546.638876178156,429.012916435271,-117.625959742885,-4.65347348116901
"39",2039.37857609936,1902.22923242302,2035,2038,724.003610972974,488.323799746898,-235.679811226076,-9.32387505262253
"40",2842.46804571537,2945.60249441039,2015,2038,-319.369651014401,-314.765669869105,4.60398114529607,0.182140950979432
"41",2565.35730396533,2663.79514305564,2020,2039,0,0,0,0
"42",2265.76338244095,2343.29375212692,2025,2039,320.501390928726,299.593921524382,-20.9074694043443,-0.814992491378381
"43",2098.28341363324,2090.95315429443,2030,2039,572.841988761217,467.073890332092,-105.768098429126,-4.12293828487897
"44",2068.24572318686,1938.55043170085,2035,2039,725.244711354796,497.111580778465,-228.13313057633,-8.89284039395604
"45",2816.35375651482,2918.403482324,2015,2039,-254.608339268355,-250.996452549495,3.61188671886021,0.140794684361404
"46",2604.08831780248,2700.5402543191,2020,2040,0,0,0,0
"47",2299.90014146759,2385.31925226183,2025,2040,315.221002057273,304.188176334886,-11.0328257223873,-0.423673254357887
"48",2106.28461011508,2111.4285016954,2030,2040,589.111752623704,497.803707687394,-91.3080449363097,-3.5063344170048
"49",2064.52814688924,1953.31759612069,2035,2040,747.222658198412,539.560170913236,-207.662487285177,-7.97447943165068
"50",2913.00453898388,3020.14537166238,2015,2040,-319.605117343277,-308.916221181405,10.688896161872,0.410465961879974
"51",2638.61002010371,2739.56976597513,2020,2041,0,0,0,0
"52",2332.3840130705,2424.81598935722,2025,2041,314.753776617913,306.226007033207,-8.52776958470622,-0.323191738064083
"53",2115.06099023843,2132.88424743365,2030,2041,606.685518541477,523.549029865281,-83.1364886761962,-3.15076832282054
"54",2056.5521996837,1968.24748220914,2035,2041,771.322283765988,582.057820420006,-189.264463345982,-7.17288503810589
"55",2945.87178516658,3056.12215535255,2015,2041,-316.552389377416,-307.261765062876,9.29062431454031,0.352102972540639
