"","npv_welfare_gain.rem","npv_welfare_gain.norem","start_year","year","npv_welfare_loss.norem","npv_welfare_loss.rem","coi_effect_of_removal","coi_effect_of_removal_pc"
"1",2258.40932259141,2307.6416160265,2020,2030,0,0,0,0
"2",2179.1569117535,2119.35376179783,2025,2030,188.287854228664,79.2524108379043,-109.03544339076,-4.82797526117399
"3",1954.88627201509,1949.08028766613,2030,2030,358.561328360368,303.523050576319,-55.0382777840489,-2.43703730911345
"4",2517.39104509863,2608.4581216883,2015,2030,-300.8165056618,-258.981722507222,41.834783154578,1.8524003924397
"5",2281.10801614749,2338.76960003996,2020,2031,0,0,0,0
"6",2184.08254950102,2144.26312507046,2025,2031,194.506474969498,97.0254666464689,-97.4810083230286,-4.27340606551644
"7",2022.73567438383,1966.67484509664,2030,2031,372.094754943323,258.372341763663,-113.722413179659,-4.98540237352382
"8",2558.97166914964,2654.04920723051,2015,2031,-315.279607190549,-277.863653002151,37.4159541883982,1.64025350503082
"9",2315.39652561387,2379.69423396211,2020,2032,0,0,0,0
"10",2194.22835170596,2165.66904180299,2025,2032,214.025192159126,121.168173907909,-92.8570182512171,-4.01041537481785
"11",2106.33474807002,1993.86657159635,2030,2032,385.827662365764,209.061777543855,-176.76588482191,-7.63436771483643
"12",2607.44976909839,2704.59346945924,2015,2032,-324.89923549713,-292.053243484516,32.8459920126134,1.4185903645124
"13",2336.70322299903,2407.71056152126,2020,2033,0,0,0,0
"14",2186.23930380324,2169.59688109028,2025,2033,238.113680430978,150.463919195794,-87.6497612351832,-3.75100099886409
"15",2090.71285784428,1968.1690459335,2030,2033,439.54151558776,245.990365154751,-193.551150433009,-8.28308655236913
"16",2636.76783534123,2737.61855572149,2015,2033,-329.90799420023,-300.064612342199,29.8433818580311,1.27715755960351
"17",2372.06375005803,2451.185965491,2020,2034,0,0,0,0
"18",2192.0103013567,2187.13402907197,2025,2034,264.051936419036,180.053448701326,-83.9984877177098,-3.54115641772507
"19",2118.55044854111,2020.52681964187,2030,2034,430.659145849135,253.513301516921,-177.145844332214,-7.46800520550428
"20",2680.13735110783,2777.97714501676,2015,2034,-326.791179525761,-308.073601049802,18.7175784759593,0.789084124551939
"21",2409.81237316676,2496.090296661,2020,2035,0,0,0,0
"22",2202.71774034168,2210.85797131387,2025,2035,285.232325347125,207.094632825079,-78.1376925220457,-3.24248034378561
"23",2120.86726617659,2037.63685056669,2030,2035,458.453446094306,288.945106990164,-169.508339104142,-7.0340886697909
"24",1872.6876853992,1866.65531844611,2035,2035,629.434978214883,537.124687767558,-92.3102904473258,-3.83060073370027
"25",2722.96742426666,2817.12769075691,2015,2035,-321.037394095914,-313.155051099901,7.88234299601299,0.327093639479273
"26",2456.37733325655,2548.12574549469,2020,2036,0,0,0,0
"27",2225.22795316649,2244.92476057941,2025,2036,303.200984915287,231.149380090059,-72.0516048252284,-2.93324660872464
"28",2127.56690707921,2064.83932290952,2030,2036,483.286422585177,328.810426177337,-154.47599640784,-6.28877307718204
"29",1924.90727825746,1891.79530700305,2035,2036,656.330438491647,531.470054999093,-124.860383492554,-5.08311088048593
"30",2771.43130056037,2869.57889053918,2015,2036,-321.453145044486,-315.053967303819,6.39917774066726,0.260512815113121
"31",2487.4802791032,2583.48203031922,2020,2037,0,0,0,0
"32",2237.76102477484,2268.7166274513,2025,2037,314.765402867923,249.719254328352,-65.0461485395708,-2.61494127555543
"33",2118.77258209467,2068.97738986677,2030,2037,514.504640452455,368.707697008523,-145.796943443932,-5.86123012386237
"34",2001.35847418888,1903.44538658691,2035,2037,680.03664373231,486.121804914312,-193.914838817998,-7.79563321353886
"35",2865.70295032031,2969.32528751955,2015,2037,-385.843257200329,-378.222671217113,7.62058598321619,0.306357644208686
