"","npv_welfare_gain.rem","npv_welfare_gain.norem","start_year","year","npv_welfare_loss.norem","npv_welfare_loss.rem","coi_effect_of_removal","coi_effect_of_removal_pc"
"1",2275.65668765578,2307.6416160265,2020,2030,0,0,0,0
"2",2153.66440625807,2119.35376179783,2025,2030,188.287854228664,121.992281397717,-66.2955728309471,-2.9132501923759
"3",1955.25003001836,1949.08028766613,2030,2030,358.561328360368,320.406657637428,-38.1546707229402,-1.67664441345256
"4",2518.01344435399,2608.4581216883,2015,2030,-300.8165056618,-242.356756698206,58.4597489635935,2.56891776693322
"5",2296.68093083938,2338.76960003996,2020,2031,0,0,0,0
"6",2159.5211256783,2144.26312507046,2025,2031,194.506474969498,137.159805161077,-57.3466698084208,-2.49693673328241
"7",2024.08374665528,1966.67484509664,2030,2031,372.094754943323,272.597184184101,-99.4975707592221,-4.33223306830253
"8",2559.3646469906,2654.04920723051,2015,2031,-315.279607190549,-262.683716151219,52.5958910393301,2.29008262894
"9",2329.06333534304,2379.69423396211,2020,2032,0,0,0,0
"10",2170.94410896967,2165.66904180299,2025,2032,214.025192159126,158.119226373368,-55.9059657857574,-2.40036262378082
"11",2106.36640562868,1993.86657159635,2030,2032,385.827662365764,222.696929714362,-163.130732651402,-7.00413467405234
"12",2607.70092394147,2704.59346945924,2015,2032,-324.89923549713,-278.637588598429,46.2616468987007,1.98627689495129
"13",2348.54696479027,2407.71056152126,2020,2033,0,0,0,0
"14",2164.70992666884,2169.59688109028,2025,2033,238.113680430978,183.837038121431,-54.2766423095468,-2.31107331994077
"15",2087.04498269952,1968.1690459335,2030,2033,439.54151558776,261.501982090757,-178.039533497003,-7.58083769097211
"16",2636.91811547905,2737.61855572149,2015,2033,-329.90799420023,-288.371150688777,41.5368435114538,1.76861881555616
"17",2380.93253364224,2451.185965491,2020,2034,0,0,0,0
"18",2172.40110431693,2187.13402907197,2025,2034,264.051936419036,208.531429325314,-55.5205070937227,-2.33188073619163
"19",2114.49103162633,2020.52681964187,2030,2034,430.659145849135,266.441502015908,-164.217643833227,-6.89719853514768
"20",2680.22926404665,2777.97714501676,2015,2034,-326.791179525761,-299.296730404406,27.494449121355,1.1547764891639
"21",2415.89422450615,2496.090296661,2020,2035,0,0,0,0
"22",2184.94001569355,2210.85797131387,2025,2035,285.232325347125,230.954208812602,-54.2781165345227,-2.24670914744283
"23",2117.05543013042,2037.63685056669,2030,2035,458.453446094306,298.838794375725,-159.614651718582,-6.60685596660217
"24",1872.71161674389,1866.65531844611,2035,2035,629.434978214883,543.182607762262,-86.2523704526216,-3.57020475390445
"25",2723.0258092497,2817.12769075691,2015,2035,-321.037394095914,-307.131584743556,13.9058093523581,0.575596779498934
"26",2460.51018754345,2548.12574549469,2020,2036,0,0,0,0
"27",2208.8846974633,2244.92476057941,2025,2036,303.200984915287,251.625490080156,-51.5754948351309,-2.0961301073345
"28",2123.90956118202,2064.83932290952,2030,2036,483.286422585177,336.600626361432,-146.685796223745,-5.96160084873272
"29",1925.02817396656,1891.79530700305,2035,2036,656.330438491647,535.482013576896,-120.848424914751,-4.91151898198011
"30",2771.46853301602,2869.57889053918,2015,2036,-321.453145044486,-310.958345472572,10.494799571914,0.426529409430809
"31",2490.10887460427,2583.48203031922,2020,2037,0,0,0,0
"32",2222.86129649226,2268.7166274513,2025,2037,314.765402867923,267.247578112002,-47.5178247559202,-1.9082629374377
"33",2115.28743838408,2068.97738986677,2030,2037,514.504640452455,374.821436220185,-139.68320423227,-5.60952196335064
"34",2001.41890994982,1903.44538658691,2035,2037,680.03664373231,488.689964654452,-191.346679077858,-7.68426959276098
"35",2865.72540351316,2969.32528751955,2015,2037,-385.843257200329,-375.61652890889,10.226728291439,0.410694022086254
"36",2527.134343,2626.23284339599,2020,2038,0,0,0,0
"37",2249.03640466161,2304.49110637476,2025,2038,321.74173702123,278.097938338392,-43.6437986828378,-1.72700746217661
"38",2112.76746836522,2079.59396721784,2030,2038,546.638876178156,414.366874634778,-132.272001543378,-5.23407083243371
"39",2041.10462413462,1902.22923242302,2035,2038,724.003610972974,486.02971886538,-237.973892107594,-9.41674876789856
"40",2842.37723463823,2945.60249441039,2015,2038,-319.369651014401,-315.242891638223,4.1267593761786,0.16329798166882
"41",2564.98860884327,2663.79514305564,2020,2039,0,0,0,0
"42",2275.37135617697,2343.29375212692,2025,2039,320.501390928726,289.617252666304,-30.8841382624219,-1.20406531849471
"43",2111.28152996157,2090.95315429443,2030,2039,572.841988761217,453.7070788817,-119.134909879518,-4.64465648965372
"44",2070.39615928338,1938.55043170085,2035,2039,725.244711354796,494.592449559892,-230.652261794903,-8.99233084309564
"45",2816.29516536966,2918.403482324,2015,2039,-254.608339268355,-251.306556526389,3.30178274196669,0.128725045038531
"46",2603.86286533313,2700.5402543191,2020,2040,0,0,0,0
"47",2306.57151569553,2385.31925226183,2025,2040,315.221002057273,297.291349637605,-17.9296524196679,-0.688578982341071
"48",2118.11435603101,2111.4285016954,2030,2040,589.111752623704,485.748509302121,-103.363243321582,-3.96961163729942
"49",2066.46896098138,1953.31759612069,2035,2040,747.222658198412,537.393904351756,-209.828753846657,-8.05836423416298
