"","npv_welfare_gain.rem","npv_welfare_gain.norem","start_year","year","npv_welfare_loss.norem","npv_welfare_loss.rem","coi_effect_of_removal","coi_effect_of_removal_pc"
"1",2286.05873126437,2307.6416160265,2020,2030,0,0,0,0
"2",2156.07685210373,2119.35376179783,2025,2030,188.287854228664,129.981879160646,-58.3059750680186,-2.55050206150088
"3",1958.89663515915,1949.08028766613,2030,2030,358.561328360368,327.162096105224,-31.3992322551442,-1.37350943025763
"4",2524.27518004248,2608.4581216883,2015,2030,-300.8165056618,-238.216448778107,62.6000568836926,2.73833983473687
"5",2304.50423223906,2338.76960003996,2020,2031,0,0,0,0
"6",2159.74387385653,2144.26312507046,2025,2031,194.506474969498,144.760358382528,-49.7461165869699,-2.15864722186414
"7",2031.31057901504,1966.67484509664,2030,2031,372.094754943323,273.193653224016,-98.9011017193068,-4.2916433103364
"8",2563.43960712393,2654.04920723051,2015,2031,-315.279607190549,-258.935374884869,56.3442323056802,2.44496111213196
"9",2334.92138494406,2379.69423396211,2020,2032,0,0,0,0
"10",2169.76881869715,2165.66904180299,2025,2032,214.025192159126,165.152566246909,-48.8726259122163,-2.09311654890631
"11",2104.74545440463,1993.86657159635,2030,2032,385.827662365764,230.17593053943,-155.651731826334,-6.66625149908691
"12",2610.32726552616,2704.59346945924,2015,2032,-324.89923549713,-275.405880582104,49.4933549150255,2.11970112716285
"13",2352.92302477268,2407.71056152126,2020,2033,0,0,0,0
"14",2162.73670592055,2169.59688109028,2025,2033,238.113680430978,190.18631885213,-47.9273615788475,-2.03692858092873
"15",2060.16799419517,1968.1690459335,2030,2033,439.54151558776,292.755030577506,-146.786485010254,-6.23847373946436
"16",2638.54139434679,2737.61855572149,2015,2033,-329.90799420023,-285.618369574114,44.2896246261166,1.88232356774168
"17",2384.26066961756,2451.185965491,2020,2034,0,0,0,0
"18",2170.10585137687,2187.13402907197,2025,2034,264.051936419036,214.154818240694,-49.8971181783427,-2.09277109731237
"19",2085.63075358402,2020.52681964187,2030,2034,430.659145849135,298.62991603354,-132.029229815595,-5.53753335354779
"20",2681.24260686229,2777.97714501676,2015,2034,-326.791179525761,-296.981937244724,29.8092422810378,1.25025097552858
"21",2418.14898560511,2496.090296661,2020,2035,0,0,0,0
"22",2182.52763029582,2210.85797131387,2025,2035,285.232325347125,235.62135530929,-49.6109700378347,-2.05160932321216
"23",2089.63328137555,2037.63685056669,2030,2035,458.453446094306,328.515704229558,-129.937741864749,-5.37343822230347
"24",1872.92558165703,1866.65531844611,2035,2035,629.434978214883,545.22340394808,-84.2115742668034,-3.48248080528134
"25",2723.66729395821,2817.12769075691,2015,2035,-321.037394095914,-305.518308353104,15.5190857428106,0.641775417279641
"26",2462.01991438549,2548.12574549469,2020,2036,0,0,0,0
"27",2206.43178074087,2244.92476057941,2025,2036,303.200984915287,255.588133644615,-47.6128512706719,-1.93389383215269
"28",2097.56409971949,2064.83932290952,2030,2036,483.286422585177,364.455814665996,-118.830607919182,-4.826549420858
"29",1926.04156040236,1891.79530700305,2035,2036,656.330438491647,535.978353983129,-120.352084508517,-4.88834732023509
"30",2771.87746779628,2869.57889053918,2015,2036,-321.453145044486,-309.857553410789,11.5955916336966,0.470978791273945
"31",2491.06528734562,2583.48203031922,2020,2037,0,0,0,0
"32",2220.5348506373,2268.7166274513,2025,2037,314.765402867923,270.530436708315,-44.2349661596072,-1.77574495475156
"33",2090.18716718185,2068.97738986677,2030,2037,514.504640452455,400.878120163766,-113.626520288689,-4.56136259719493
"34",2001.92465038901,1903.44538658691,2035,2037,680.03664373231,489.140636956612,-190.896006775698,-7.66322776626659
"35",2865.97707782506,2969.32528751955,2015,2037,-385.843257200329,-374.911790479448,10.9314667208819,0.438826986045397
"36",2527.76226828849,2626.23284339599,2020,2038,0,0,0,0
"37",2246.90916951185,2304.49110637476,2025,2038,321.74173702123,280.853098776639,-40.8886382445908,-1.61758242685835
"38",2089.26978502478,2079.59396721784,2030,2038,546.638876178156,438.492483263717,-108.146392914439,-4.27834509088006
"39",2038.03513479701,1902.22923242302,2035,2038,724.003610972974,489.727133491487,-234.276477481487,-9.26813729362738
"40",2842.53179063406,2945.60249441039,2015,2038,-319.369651014401,-314.769522345571,4.60012866883062,0.181984228759981
"41",2565.39515861246,2663.79514305564,2020,2039,0,0,0,0
"42",2273.49087011146,2343.29375212692,2025,2039,320.501390928726,291.904288501,-28.597102427726,-1.11472504856497
"43",2089.62016798742,2090.95315429443,2030,2039,572.841988761217,475.774990625039,-97.0669981361784,-3.78370551648967
"44",2066.57862167993,1938.55043170085,2035,2039,725.244711354796,498.816536932521,-226.428174422274,-8.82624938548425
"45",2816.39528367757,2918.403482324,2015,2039,-254.608339268355,-251.000125065119,3.60821420323646,0.140649450870096
"46",2604.11055367094,2700.5402543191,2020,2040,0,0,0,0
"47",2305.22669496392,2385.31925226183,2025,2040,315.221002057273,298.883858707025,-16.3371433502484,-0.627359822616533
"48",2098.44174544682,2111.4285016954,2030,2040,589.111752623704,505.668808224122,-83.4429443995814,-3.20427810877515
"49",2063.0218396813,1953.31759612069,2035,2040,747.222658198412,541.088713989637,-206.133944208775,-7.91571402059694
"50",2913.02769908203,3020.14537166238,2015,2040,-319.605117343277,-308.917145411086,10.6879719321901,0.410426965826145
"51",2638.62411581001,2739.56976597513,2020,2041,0,0,0,0
"52",2336.01254947265,2424.81598935722,2025,2041,314.753776617913,302.611566337354,-12.1422102805591,-0.460172034652676
"53",2107.92628324464,2132.88424743365,2030,2041,606.685518541477,530.69783256537,-75.9876859761071,-2.87982231045366
"54",2055.10605279843,1968.24748220914,2035,2041,771.322283765988,583.518063011581,-187.804220754408,-7.11750565869271
"55",2945.8863557789,3056.12215535255,2015,2041,-316.552389377416,-307.262239968897,9.29014940851948,0.352083093338499
