"","npv_welfare_gain.rem","npv_welfare_gain.norem","start_year","year","npv_welfare_loss.norem","npv_welfare_loss.rem","coi_effect_of_removal","coi_effect_of_removal_pc"
"38",2109.75927491095,2079.59396721784,2030,2038,546.638876178156,415.173591861719,-131.465284316437,-5.20668434580892
"39",2040.76125775286,1902.22923242302,2035,2038,724.003610972974,484.171609019817,-239.832001953158,-9.49854964895392
"40",2842.39556969587,2945.60249441039,2015,2038,-319.369651014401,-317.462702923194,1.90694809120714,0.0755247046882704
"41",2563.55359354377,2663.79514305564,2020,2039,0,0,0,0
"42",2268.2747259487,2343.29375212692,2025,2039,320.501390928726,295.278867595065,-25.2225233336608,-0.983889059202153
"43",2108.49859840594,2090.95315429443,2030,2039,572.841988761217,455.054995137824,-117.786993623393,-4.59467646473379
"44",2069.96759928336,1938.55043170085,2035,2039,725.244711354796,493.585994260407,-231.658717094389,-9.03662469463538
"45",2816.30697674343,2918.403482324,2015,2039,-254.608339268355,-252.753383199663,1.85495606869199,0.0723587785862422
"46",2602.9797473165,2700.5402543191,2020,2040,0,0,0,0
"47",2301.61446238334,2385.31925226183,2025,2040,315.221002057273,301.365284933154,-13.8557171241187,-0.532302148658783
"48",2115.56875860765,2111.4285016954,2030,2040,589.111752623704,487.410988708849,-101.700763914855,-3.90709009625225
"49",2066.08236980925,1953.31759612069,2035,2040,747.222658198412,536.897377507242,-210.32528069117,-8.08017353604083
"50",2912.9777520679,3020.14537166238,2015,2040,-319.605117343277,-309.998004751403,9.60711259187337,0.369081342326143
"51",2637.91182766055,2739.56976597513,2020,2041,0,0,0,0
"52",2333.54831978974,2424.81598935722,2025,2041,314.753776617913,304.363507870814,-10.3902687470995,-0.393882336708509
"53",2123.48422378907,2132.88424743365,2030,2041,606.685518541477,514.427603871482,-92.257914669995,-3.49738432128774
"54",2058.04458090861,1968.24748220914,2035,2041,771.322283765988,579.867246751944,-191.455037014044,-7.25782548933173
"55",2945.85489796217,3056.12215535255,2015,2041,-316.552389377416,-307.94307030162,8.60931907579607,0.326368720346172
