"","npv_welfare_gain.rem","npv_welfare_gain.norem","start_year","year","npv_welfare_loss.norem","npv_welfare_loss.rem","coi_effect_of_removal","coi_effect_of_removal_pc"
"1",2289.26817722305,2296.50970406009,2020,2030,0,0,0,0
"2",2067.94264608929,2097.08515574824,2025,2030,199.424548311852,221.325531133767,21.9009828219155,0.956680525235885
"3",1963.11956901508,1893.64543756056,2030,2030,402.864266499529,326.14860820797,-76.7156582915584,-3.35109966821871
"4",2527.89330792747,2527.6179943103,2015,2030,-231.108290250206,-238.625130704416,-7.51684045421007,-0.328351240322058
"5",2305.18555686618,2317.4131877115,2020,2031,0,0,0,0
"6",2074.5323825407,2117.72781126051,2025,2031,199.685376450986,230.65317432548,30.967797874494,1.34339718476258
"7",2021.81320497818,1925.93846811406,2030,2031,391.474719597437,283.372351888,-108.102367709437,-4.6895299767711
"8",2563.77809736934,2564.05798527766,2015,2031,-246.644797566159,-258.592540503156,-11.9477429369967,-0.518298533556634
"9",2333.22355307155,2348.81958475127,2020,2032,0,0,0,0
"10",2089.44287030455,2134.41101333308,2025,2032,214.408571418197,243.780682767001,29.3721113488045,1.25886399998568
"11",2089.86411595807,1949.60548477003,2030,2032,399.214099981245,243.359437113481,-155.854662867764,-6.67979982726434
"12",2607.99173418538,2602.23469509991,2015,2032,-253.415110348641,-274.768181113828,-21.3530707651871,-0.915174661985435
"13",2349.47782960883,2367.46473671968,2020,2033,0,0,0,0
"14",2088.18093078952,2133.73954932262,2025,2033,233.725187397056,261.296898819317,27.5717114222612,1.17352507330753
"15",2021.17437373679,1933.89291539194,2030,2033,433.571821327741,328.303455872041,-105.2683654557,-4.48050048096118
"16",2634.44559725002,2630.34265977227,2015,2033,-262.877923052589,-284.967767641186,-22.0898445885973,-0.94020229985635
"17",2379.55939838067,2399.01438114307,2020,2034,0,0,0,0
"18",2101.1925491488,2145.84417328905,2025,2034,253.170207854022,278.366849231872,25.19664137785,1.0588784375375
"19",2045.43671152901,1973.1641622017,2030,2034,425.850218941373,334.122686851661,-91.7275320897115,-3.85481161563496
"20",2675.87984016602,2675.44410435868,2015,2034,-276.429723215605,-296.320441785352,-19.8907185697467,-0.835899225011263
"21",2412.63980508097,2431.4442586939,2020,2035,0,0,0,0
"22",2119.11724069233,2162.58798127059,2025,2035,268.856277423309,293.522564388636,24.6662869653269,1.02237751832579
"23",2050.50966112906,1987.8857205701,2030,2035,443.558538123798,362.130143951911,-81.4283941718877,-3.37507463817853
"24",1868.2038411022,1832.54992349748,2035,2035,598.894335196418,544.435963978771,-54.4583712176468,-2.25721100609211
"25",2717.4589963921,2719.65913396655,2015,2035,-288.214875272649,-304.819191311133,-16.6043160384843,-0.688221922042235
"26",2455.94216814374,2469.56654331791,2020,2036,0,0,0,0
"27",2149.06879711261,2189.84282313894,2025,2036,279.723720178965,306.873371031131,27.1496508521659,1.10546784058382
"28",2059.59064854402,2012.58309954358,2030,2036,456.983443774328,396.351519599722,-60.631924174606,-2.46878468724014
"29",1922.48428300838,1838.61151987466,2035,2036,630.955023443245,533.457885135354,-97.4971383078919,-3.96984666709732
"30",2765.05005019653,2769.29749355552,2015,2036,-299.730950237613,-309.107882052796,-9.37693181518307,-0.381805888461551
"31",2484.50248226362,2489.19091433305,2020,2037,0,0,0,0
"32",2170.9981108795,2208.07037072111,2025,2037,281.120543611944,313.504371384117,32.3838277721734,1.30343310193309
"33",2053.88180131364,2014.50175180787,2030,2037,474.689162525181,430.620680949977,-44.068481575204,-1.77373465672908
