"","npv_welfare_gain.rem","npv_welfare_gain.norem","start_year","year","npv_welfare_loss.norem","npv_welfare_loss.rem","coi_effect_of_removal","coi_effect_of_removal_pc"
"44",2063.91689470197,1938.55043170085,2035,2039,725.244711354796,501.527453337898,-223.717258016897,-8.7204097094458
"45",2816.46941966748,2918.403482324,2015,2039,-254.608339268355,-251.025071627612,3.58326764074309,0.13967434699883
"46",2604.13914069867,2700.5402543191,2020,2040,0,0,0,0
"47",2315.87265736541,2385.31925226183,2025,2040,315.221002057273,288.266483333254,-26.9545187240187,-1.03506445960438
"48",2087.88441142489,2111.4285016954,2030,2040,589.111752623704,516.254729273777,-72.8570233499267,-2.79773926866211
"49",2060.61359635428,1953.31759612069,2035,2040,747.222658198412,543.525544344393,-203.697113854019,-7.82205185086113
"50",2913.07030982966,3020.14537166238,2015,2040,-319.605117343277,-308.931169130988,10.6739482122885,0.409883943813568
"51",2638.64227659238,2739.56976597513,2020,2041,0,0,0,0
"52",2343.45037010632,2424.81598935722,2025,2041,314.753776617913,295.19190648606,-19.5618701318531,-0.74136120327443
"53",2098.26960796148,2132.88424743365,2030,2041,606.685518541477,540.372668630905,-66.3128499105728,-2.51314285755366
"54",2052.79442220151,1968.24748220914,2035,2041,771.322283765988,585.847854390872,-185.474429375116,-7.02916158891545
"55",2945.91324303227,3056.12215535255,2015,2041,-316.552389377416,-307.270966439887,9.28142293752899,0.351749951854606
