"","npv_welfare_gain.rem","npv_welfare_gain.norem","start_year","year","npv_welfare_loss.norem","npv_welfare_loss.rem","coi_effect_of_removal","coi_effect_of_removal_pc"
"1",2303.00335998617,2307.6416160265,2020,2030,0,0,0,0
"2",2103.01491490626,2119.35376179783,2025,2030,188.287854228664,199.988445079918,11.7005908512533,0.508057914918698
"3",1898.99994657734,1949.08028766613,2030,2030,358.561328360368,404.003413408831,45.4420850484632,1.97316625055797
"4",2534.76513657519,2608.4581216883,2015,2030,-300.8165056618,-231.761776589016,69.0547290727836,2.99846410442051
"5",2323.96540887381,2338.76960003996,2020,2031,0,0,0,0
"6",2123.71544482303,2144.26312507046,2025,2031,194.506474969498,200.249964050783,5.74348908128513,0.247141762926171
"7",1931.3838392093,1966.67484509664,2030,2031,372.094754943323,392.581569664511,20.486814721188,0.881545596288194
"8",2571.30756644066,2654.04920723051,2015,2031,-315.279607190549,-247.342157566851,67.9374496236978,2.92334168849011
"9",2355.42637233947,2379.69423396211,2020,2032,0,0,0,0
"10",2140.41470994841,2165.66904180299,2025,2032,214.025192159126,215.01166239106,0.986470231934163,0.0418807500637082
"11",1955.08935820257,1993.86657159635,2030,2032,385.827662365764,400.337014136897,14.5093517711325,0.615996829343532
"12",2609.55429171635,2704.59346945924,2015,2032,-324.89923549713,-254.127919376879,70.771316120251,3.00460744395755
"13",2375.88067765462,2407.71056152126,2020,2033,0,0,0,0
"14",2138.01015714297,2169.59688109028,2025,2033,238.113680430978,237.870520511647,-0.243159919330992,-0.0102345173146924
"15",2155.61626004485,1968.1690459335,2030,2033,439.54151558776,220.264417609768,-219.277097977992,-9.22929758385232
"16",2643.75145321698,2737.61855572149,2015,2033,-329.90799420023,-267.870775562368,62.0372186378627,2.61112518070998
"17",2403.15281136116,2451.185965491,2020,2034,0,0,0,0
"18",2144.20818969951,2187.13402907197,2025,2034,264.051936419036,258.94462166165,-5.10731475738612,-0.212525592764669
"19",2153.46332073383,2020.52681964187,2030,2034,430.659145849135,249.689490627334,-180.969655221801,-7.5305096857032
"20",2687.59500500132,2777.97714501676,2015,2034,-326.791179525761,-284.442193640156,42.3489858856051,1.76222609254791
"21",2430.5885836548,2496.090296661,2020,2035,0,0,0,0
"22",2155.12567406115,2210.85797131387,2025,2035,285.232325347125,275.462909593648,-9.7694157534761,-0.401936214922318
"23",2142.8661945288,2037.63685056669,2030,2035,458.453446094306,287.722389126004,-170.731056968303,-7.0242680359989
"24",1879.61332966989,1866.65531844611,2035,2035,629.434978214883,550.975253984908,-78.4597242299756,-3.22801336094478
"25",2728.87518538646,2817.12769075691,2015,2035,-321.037394095914,-298.28660173166,22.7507923642543,0.93601988083251
"26",2470.12159784279,2548.12574549469,2020,2036,0,0,0,0
"27",2178.68955857969,2244.92476057941,2025,2036,303.200984915287,291.4320392631,-11.7689456521875,-0.476452076791103
"28",2144.29602536506,2064.83932290952,2030,2036,483.286422585177,325.825572477731,-157.460850107446,-6.3746193808823
"29",1936.30318072108,1891.79530700305,2035,2036,656.330438491647,533.818417121711,-122.512021369936,-4.95975669687389
"30",2775.62234044405,2869.57889053918,2015,2036,-321.453145044486,-305.500742601259,15.9524024432271,0.645814459383648
"31",2496.18510829667,2583.48203031922,2020,2037,0,0,0,0
"32",2194.23985027978,2268.7166274513,2025,2037,314.765402867923,301.945258016891,-12.8201448510317,-0.513589509384576
