"","year","time.oa","launches.oa","satellites.oa","debris.oa","runaway.oa","kessler.oa","fleet_flowv.oa","fleet_pv.oa","fleet_vfn_path.oa","collision_rate.oa","returns.oa","costs.oa","start_time.oa","R_frac.oa","R_start_year.oa","time.opt","launches.opt","satellites.opt","debris.opt","runaway.opt","kessler.opt","fleet_flowv.opt","fleet_pv.opt","fleet_vfn_path.opt","collision_rate.opt","returns.opt","costs.opt","start_time.opt","R_frac.opt","R_start_year.opt","X","payloads_in_orbit","launch_successes","payloads_decayed","launch_failures","num_destr_asat","num_destr_satsat","num_destr_debsat","debris","risk.x","tot_rev","tot_cost","r_s","r_s_raw","risk.y","share_in_LEO","Ft_Ft","implied_r"
"49",2006,1,14.7007175228762,1881,4019,"yes","no",1840.4582426747,1840.4582426747,10264.0480480702,4.75053025179178,1,2.75780806360023,0,0,2029,1,0,1881,4019,"yes","no",1881,1881,69039.6125373301,4.75053025179178,1,2.75780806360023,0,0,2029,49,1881,43,18,21,0,0,0,4019,4.1071734234289,70.44,161.019,0.437463901775567,0.437463901775567,0.00218350527561345,0.449275362318841,1.20646016903435,0.435280396499953
"50",2006,1,14.7007175228762,1881,4019,"yes","no",1840.4582426747,1840.4582426747,10264.0480480702,4.75053025179178,1,2.75780806360023,0,0,2029,1,0,1263.73212232585,2411.41089166976,"no","no",1263.73212232585,1263.73212232585,65889.1483423451,2.1358060599433,1,2.75780806360023,-1,0,2029,49,1881,43,18,21,0,0,0,4019,4.1071734234289,70.44,161.019,0.437463901775567,0.437463901775567,0.00218350527561345,0.449275362318841,1.20646016903435,0.435280396499953
"51",2007,2,65,1828.62823430266,4419.72053726059,"yes","no",1788.73250522341,1703.55476687944,10417.9949592433,4.51378736550832,1.04869392390687,1.98367404883589,0,0,2029,2,20.6768765315126,1813.92751677978,4355.33202205445,"yes","no",1861.23858186789,1772.60817320751,70565.37392997,4.44021124871887,1.04869392390687,1.98367404883589,0,0,2029,50,1918,59,22,6,1,0,0,6542,4.7396772164971,73.868,185.503,0.39820380263392,0.39820380263392,0.00247115600443019,0.574468085106383,1.15205658959502,0.395732646629489
"52",2007,2,65,1828.62823430266,4419.72053726059,"yes","no",1788.73250522341,1703.55476687944,10417.9949592433,4.51378736550832,1.04869392390687,1.98367404883589,0,0,2029,2,65,1219.69083005249,2218.51307474445,"no","no",1150.14354934664,1095.37480890157,67613.0780042203,1.98619707222285,1.04869392390687,1.98367404883589,-1,0,2029,50,1918,59,22,6,1,0,0,6542,4.7396772164971,73.868,185.503,0.39820380263392,0.39820380263392,0.00247115600443019,0.574468085106383,1.15205658959502,0.395732646629489
"53",2008,3,65,1828.52422340663,5299.96763102735,"no","no",2090.53124788852,1896.17346747258,11159.7548140174,4.55440854519039,1.21379897785349,1.98353208404316,0,0,2029,3,36.2526645419993,1242.25706345945,2782.24598515823,"no","no",1435.94203060726,1302.44175111769,65168.6958269905,2.07694440887739,1.21379897785349,1.98353208404316,-1,0,2029,51,1957,59,20,6,1,0,0,6933,5.08921643427632,85.504,169.996,0.502976540624485,0.502976540624485,0.00260051938389183,0.517647058823529,0.916405664598416,0.500376021240594
"54",2008,3,65,1828.52422340663,5299.96763102735,"no","no",2090.53124788852,1896.17346747258,11159.7548140174,4.55440854519039,1.21379897785349,1.98353208404316,0,0,2029,3,0,1770.05981717371,5029.23685540697,"no","no",2148.49679682499,1948.74992909296,72493.2262264926,4.26341326058218,1.21379897785349,1.98353208404316,0,0,2029,51,1957,59,20,6,1,0,0,6933,5.08921643427632,85.504,169.996,0.502976540624485,0.502976540624485,0.00260051938389183,0.517647058823529,0.916405664598416,0.500376021240594
"55",2009,4,77,1828.38439546469,5955.41612566241,"no","no",2294.84173540523,1982.37057372226,11587.4730933491,4.58434909315627,1.32112436115843,1.56729131175468,0,0,2029,4,77,1707.14328650478,5350.93971343324,"no","no",2134.66715278442,1844.00574692532,73733.1700645598,3.98771643719677,1.32112436115843,1.56729131175468,0,0,2029,52,2008,72,21,5,0,1,0,9175,5.76191251482962,93.055,137.815,0.675216776112905,0.675216776112905,0.00286947834403866,0.591836734693878,0.810695545777548,0.672347297768866
"56",2009,4,77,1828.38439546469,5955.41612566241,"no","no",2294.84173540523,1982.37057372226,11587.4730933491,4.58434909315627,1.32112436115843,1.56729131175468,0,0,2029,4,77,1235.23866292896,3060.12666952561,"no","no",1511.22245843511,1305.45077934142,66598.5995590325,2.06282543444724,1.32112436115843,1.56729131175468,-1,0,2029,52,2008,72,21,5,0,1,0,9175,5.76191251482962,93.055,137.815,0.675216776112905,0.675216776112905,0.00286947834403866,0.591836734693878,0.810695545777548,0.672347297768866
"57",2010,5,77,1840.22026604571,6033.41458845312,"no","no",2490.99360031659,2049.3465996712,11346.5383677417,4.64571070511841,1.44108461101647,2.08986371379898,0,0,2029,5,0,1723.58314563944,5335.94185549604,"no","no",2483.82914698836,2043.45238618753,73921.3206726517,4.06191427114518,1.44108461101647,2.08986371379898,0,0,2029,53,2033,60,35,6,0,0,0,9518,5.69780954361475,101.507,136.162,0.745486993434292,0.745486993434292,0.00280266086749373,0.511904761904762,0.988005659761274,0.742684332566798
"58",2010,5,77,1840.22026604571,6033.41458845312,"no","no",2490.99360031659,2049.3465996712,11346.5383677417,4.64571070511841,1.44108461101647,2.08986371379898,0,0,2029,1,0,1840.22026604571,6033.41458845312,"no","no",1840.22026604571,1840.22026604571,68198.6224408927,4.64571070511841,1.44108461101647,2.08986371379898,4,0,2029,53,2033,60,35,6,0,0,0,9518,5.69780954361475,101.507,136.162,0.745486993434292,0.745486993434292,0.00280266086749373,0.511904761904762,0.988005659761274,0.742684332566798
